,VENTA,BRUTA,CONSUI,AGREGA,CTO,CTOINS,GASTOS,GAS,EMPAQUE,HONORA,COMISION,ARRIENDO,SEGURO,ENERGIA,FLETES,PUBLICI,OTROS,TOTPERSO,PERREMUN,SUELDOS,PRESTAC,TOTREM,INVINI,INVFIN,INVPRO,ROTACION,outlier_label,outlier_score,is_outlier
3811,194549830.0,54740190.0,21100763.0,33639427.0,139809640.0,139809640.0,166190333.0,15899.0,484528.0,1372027.0,4287092.0,110624.0,397864.0,383577.0,3191831.0,656496.0,6064706.0,291.0,208.0,10789395.0,5995492.0,16344827.24,28779253.0,43817422.0,36298337.5,139809640.0,-1,-0.6293400569585862,True
8273,306654475.0,68773360.0,16696184.0,52077176.0,237881115.0,237881115.0,258395350.0,0.0,97229.0,3458836.0,0.0,4335527.0,259938.0,301295.0,5368169.0,0.0,1221582.0,755.0,726.0,10621598.0,4822338.0,14866845.56,25347851.0,33821936.0,29584893.5,237881115.0,-1,-0.6290900012022174,True
5367,522964429.8,55859401.0,9702724.5,46156676.5,467147157.0,467147157.0,480332187.0,0.0,0.0,596470.0,0.0,927313.0,283061.0,65112.0,3895.0,5682476.0,655333.5,181.0,155.0,14941673.0,5503144.0,19876968.04,42722364.0,86051629.0,64386996.5,467147157.0,-1,-0.6290761206246688,True
3978,233785391.7,46067916.0,1876187.0,44191729.0,187718000.0,187718000.0,194303446.0,0.0,0.0,70970.0,0.0,0.0,105757.0,664418.0,254103.0,0.0,297676.0,1209.0,1189.0,26787332.0,10243428.0,35895130.2,8462791.0,51172703.0,29817747.0,187718000.0,-1,-0.6279461732518167,True
3683,356890799.5,49518734.0,15062649.0,34456085.0,307213009.0,307930541.0,321173491.0,189.0,55873.0,2403052.0,0.0,1120564.0,1468492.0,200933.0,79015.0,2200205.0,713245.0,117.0,98.0,7924133.0,3293913.0,10889575.16,81540336.0,192809569.0,137174952.5,307213009.0,-1,-0.6272507845057772,True
7551,260444763.0,46997906.0,15474117.0,31523789.0,213446857.0,213446857.0,227606400.0,0.0,1205247.0,457493.0,0.0,451263.0,42719.0,3985085.0,311204.0,654772.0,870617.0,687.0,676.0,13177705.0,5166849.0,15226594.84,14417760.0,17555191.0,15986475.5,213446857.0,-1,-0.6265534069515658,True
6039,306001490.0,86514865.0,13190297.5,73324567.5,219486625.0,219486625.0,238302061.0,0.0,0.0,3378127.0,0.0,608324.0,1135512.0,1.0,2462796.0,1021302.0,90929.5,284.0,261.0,20498025.0,9269253.0,29109684.56,13115221.0,17109451.0,15112336.0,219486625.0,-1,-0.6262329864270116,True
8797,135946606.9,52758203.0,25549040.5,27209162.5,83225636.0,83225636.0,112259002.0,0.0,476030.0,853999.0,230869.0,12933677.0,44892.0,1798552.0,1235486.0,3018576.0,1505799.5,643.0,636.0,11878999.0,4224949.0,14063230.48,25841517.0,25925741.0,25883629.0,83225636.0,-1,-0.6248312404565984,True
4246,176418612.7,67460203.0,27946666.0,39513537.0,108958409.7,108958409.7,139230152.0,0.0,0.0,2606383.0,0.0,10183098.0,191652.3333,1557334.333,2835507.333,3585193.667,2068262.333,440.0,389.0,13648415.67,5663310.333,18610549.73,26092671.0,30374977.67,28233824.33,108958409.7,-1,-0.6246983811555124,True
3558,176418612.7,67460203.0,27946666.0,39513537.0,108958409.7,108958409.7,139230152.0,0.0,0.0,2606383.0,0.0,10183098.0,191652.3333,1557334.333,2835507.333,3585193.667,2068262.333,440.0,389.0,13648415.67,5663310.333,18610549.73,26092671.0,30374977.67,28233824.33,108958409.7,-1,-0.6246983811555124,True
8835,176418612.7,67460203.0,27946666.0,39513537.0,108958409.7,108958409.7,139230152.0,0.0,0.0,2606383.0,0.0,10183098.0,191652.3333,1557334.333,2835507.333,3585193.667,2068262.333,440.0,389.0,13648415.67,5663310.333,18610549.73,26092671.0,30374977.67,28233824.33,108958409.7,-1,-0.6246983811555124,True
6443,253744725.0,74705302.0,11660472.5,63044829.5,179039423.0,179039423.0,192571651.0,0.0,0.0,2031643.0,0.0,1096807.0,46326.0,14969.0,64602.0,1825797.0,1275194.5,74.0,69.0,22007306.0,16521471.0,33488777.0,55414425.0,118660744.0,87037584.5,179039423.0,-1,-0.6246682336328316,True
5054,200667548.0,74526995.0,37016583.5,37510411.5,126140553.0,126140553.0,162635663.0,89.0,844455.0,4959925.0,4757028.0,5061496.0,119107.0,1345203.0,820761.0,446965.0,1789458.5,203.0,158.0,3603489.0,1506365.0,4983854.12,17550763.0,15281734.0,16416248.5,126140553.0,-1,-0.6245415126799728,True
2986,202061693.6,43355682.0,15367191.0,27988491.0,158750073.0,158750073.0,177979945.0,0.0,115623.0,252904.0,1673386.0,5570407.0,22833.0,2070043.0,368939.0,1525866.0,1871574.0,547.0,529.0,10315815.0,3863556.0,13756574.76,37277239.0,54179215.0,45728227.0,158750073.0,-1,-0.6241182033233929,True
5628,280812929.0,74406265.0,24808901.5,49597363.5,206406664.0,206406664.0,234538618.0,0.0,38143.0,1303994.0,0.0,2261408.0,479660.0,152522.0,9306743.0,3338618.0,2677610.5,215.0,199.0,13384306.0,6773931.0,19591774.52,46926305.0,68835958.0,57881131.5,206406664.0,-1,-0.6240634163428487,True
5162,166392676.1,71509855.0,19416190.0,52093665.0,69100148.0,94888180.0,115822525.0,22674.0,127842.0,394395.0,1892667.0,1191019.0,539594.0,175493.0,2049092.0,941589.0,4962318.0,313.0,234.0,15308395.0,4965521.0,20034107.12,33063978.0,49206107.0,41135042.5,69100148.63,-1,-0.6239344083311541,True
5903,432066000.0,64303000.0,12701064.5,51601935.5,367763000.0,367763000.0,382649796.0,0.0,0.0,458380.0,0.0,2350000.0,611011.0,150200.0,6697961.0,1871000.0,118731.5,27.0,26.0,3098073.0,934889.0,3933516.48,13234012.0,182372000.0,97803006.0,367763000.0,-1,-0.6236472066595727,True
8743,315628283.7,61409479.0,14330769.5,47078709.5,254197968.0,254197968.0,269056101.0,16.0,15377.0,580391.0,5875680.0,212254.0,35526.0,67487.0,3116216.0,817705.0,1080155.5,169.0,165.0,15546045.0,4846694.0,19952004.0,36642861.0,78081010.0,57361935.5,254197968.0,-1,-0.6223816430031007,True
3554,470092149.5,61162392.0,15863548.5,45298843.5,409026478.0,409026478.0,425955153.0,762.0,0.0,526704.0,4769544.0,986135.0,119948.0,138150.0,895520.0,2379669.0,745459.5,217.0,34.0,2547982.0,853854.0,3298690.32,26660468.0,70449194.0,48554831.0,409026478.0,-1,-0.6217574871192441,True
4345,156652310.9,43049886.0,13094014.0,29955872.0,113596407.0,113596407.0,129875796.0,8000.0,0.0,438594.0,0.0,3002892.0,2335073.0,34816.0,0.0,1498770.0,3037228.0,293.0,255.0,31833619.0,12140333.0,42775375.2,1621283.0,14892377.0,8256830.0,113596407.0,-1,-0.6211220868094717,True
8388,364691650.0,49798718.0,14810877.5,34987840.5,314892932.0,314892932.0,335929506.0,347.0,708611.0,1253677.0,0.0,1671455.0,302567.0,2992991.0,2267812.0,24110.0,3192139.5,312.0,307.0,8622623.0,3315436.0,10306868.96,31130779.0,23446689.0,27288734.0,314892932.0,-1,-0.6207450950403002,True
4799,328132590.1,99692392.0,6201606.0,93490786.0,228419413.0,228419413.0,237959624.0,17683.0,0.0,567369.0,0.0,1439943.0,71680.0,223115.0,1819188.0,954506.0,554767.0,236.0,222.0,13614243.0,4810286.0,18007248.28,22785132.0,220433660.0,121609396.0,228419413.0,-1,-0.6198214038614845,True
6143,242510116.3,60671354.0,19571725.0,41099629.0,181836038.0,181836038.0,204982058.0,0.0,0.0,4505786.0,0.0,4279191.0,64699.0,18210.0,469691.0,4973480.0,0.0,106.0,77.0,9756758.0,3923460.0,13282691.24,138874480.0,112882853.0,125878666.5,181836038.0,-1,-0.6197524521926426,True
671,375256947.0,64752449.0,16875886.0,47876563.0,310523917.0,310523917.0,331182985.0,492.0,2.0,366273.0,1502.0,1978362.0,65887.0,688359.0,4962726.0,37284.0,3153735.0,425.0,410.0,8436620.0,3360031.0,9472925.52,29557970.0,83897366.0,56727668.0,310523917.0,-1,-0.6186112498295567,True
9743,138797625.0,38219932.0,12250210.5,25969721.5,100577693.0,100577693.0,115909566.0,13021.0,0.0,1014751.0,0.0,813084.0,842506.0,330618.0,2370627.0,2338410.0,1713113.5,593.0,582.0,19616311.0,7603515.0,26611124.48,42485673.0,56683629.0,49584651.0,100577693.0,-1,-0.6183929408770635,True
4309,228656037.2,100724415.0,55839500.0,44884915.0,127951342.0,127951342.0,187137496.0,0.0,0.0,15318246.0,0.0,1905273.0,79285.0,26501.0,6031393.0,11507221.0,1126134.0,43.0,42.0,5682997.0,2434796.0,7879933.08,28147872.0,43374915.0,35761393.5,127951342.0,-1,-0.6169630081553641,True
7432,197779603.0,66506706.0,25833313.5,40673392.5,131272897.0,131272897.0,160573500.0,0.0,2281232.0,4840234.0,0.0,478182.0,420598.0,2970.0,4934283.0,7684168.0,1938694.5,115.0,86.0,10165343.0,4354940.0,13987029.4,26496858.0,31485395.0,28991126.5,131272897.0,-1,-0.6168633198202397,True
3018,246154152.5,95451563.0,50350393.5,45101169.5,150770177.0,150770177.0,206341334.0,0.0,78843.0,519913.0,0.0,193199.0,280342.0,31160.0,6784335.0,40290632.0,921148.5,202.0,151.0,8255668.0,3021437.0,11001209.48,39278092.0,75066465.0,57172278.5,150770177.0,-1,-0.6165067644590402,True
5055,189041367.0,70252857.0,39747610.5,30505246.5,118788510.0,118788510.0,152720760.0,0.0,807267.0,4152700.0,4706996.0,4596920.0,95697.0,1526016.0,895648.0,404448.0,1530171.5,193.0,142.0,3416870.0,1421249.0,4718889.8,15169471.0,16494010.0,15831740.5,118788510.0,-1,-0.6160151859559334,True
4382,426704252.0,45253149.0,8808462.5,36444686.5,381451103.0,381451103.0,392901413.0,0.0,551271.0,262294.0,1390064.0,92707.0,1611664.0,11953.0,4302900.0,18641.0,412710.5,43.0,42.0,3582894.0,1150966.0,4634240.16,24380404.0,26966791.0,25673597.5,381451103.0,-1,-0.6158552441898919,True
7572,178469311.4,75858757.0,49958962.5,25899794.5,102679119.0,102679119.0,153196450.0,0.0,0.0,6928583.0,0.0,795349.0,24093.0,85273.0,4017421.0,29931610.0,370414.5,91.0,69.0,10718457.0,6796310.0,17133880.72,15603698.0,44485025.0,30044361.5,102679119.0,-1,-0.6157026440248012,True
3769,249084565.2,63203249.0,14683964.5,48519284.5,185919321.0,185947213.0,205218284.0,111.0,44441.0,193874.0,1540364.0,2363143.0,521551.0,299269.0,5226058.0,1887158.0,1385471.5,387.0,371.0,13984108.0,5979877.0,19395191.64,17120958.0,33100485.0,25110721.5,185919321.0,-1,-0.6154640610434631,True
4719,166196157.0,84780085.0,34915767.0,49864318.0,81416072.0,81416072.0,104888195.0,0.0,0.0,842127.0,0.0,1524701.0,427942.0,1144427.0,517434.0,5647604.0,2071136.0,510.0,498.0,16975509.0,5877376.0,22166103.56,20717869.0,21522265.0,21120067.0,81416072.0,-1,-0.6151475151806644,True
7663,137804846.9,47688590.0,17218121.0,30470469.0,90297533.0,90297533.0,109644082.0,1182.0,531176.0,1053686.0,0.0,7294923.0,203428.0,2794280.0,512800.0,1762370.0,536254.0,638.0,627.0,12865874.0,5678351.0,14879243.44,14618440.0,14825036.0,14721738.0,90297533.0,-1,-0.6146110546599063,True
6981,274725545.0,45137672.0,12370097.0,32767575.0,229587873.0,229587873.0,247302655.0,556.0,59811.0,794198.0,0.0,2443643.0,1005159.0,375849.0,1422021.0,377079.0,3352639.0,526.0,509.0,14355156.0,4609110.0,17004017.6,45986148.0,41697915.0,43842031.5,229587873.0,-1,-0.614021144710085,True
4079,205896455.0,90150546.0,13311018.0,76839528.0,115745909.0,115745909.0,132918199.0,0.0,414169.0,2107985.0,76320.0,6363.0,338686.0,642392.0,2949722.0,669134.0,2635723.0,298.0,278.0,18441020.0,7747400.0,25353660.52,33618572.0,41877941.0,37748256.5,115745909.0,-1,-0.613084562996312,True
369,329486190.0,51633564.0,9185174.0,42448390.0,277852626.0,277852626.0,289326528.0,577.0,0.0,405342.0,0.0,567737.0,587059.0,424513.0,750297.0,484528.0,1538233.0,306.0,288.0,9605154.0,4156682.0,12584733.68,102583448.0,153068069.0,127825758.5,277852626.0,-1,-0.6125780660205086,True
8683,464131947.0,96674370.0,6829850.0,89844520.0,367372179.0,367457577.0,378314450.0,0.0,0.0,1921342.0,0.0,428675.0,254623.0,309171.0,607421.0,1678231.0,0.0,255.0,246.0,11413434.0,6141219.0,17151152.4,11139464.0,20497996.0,15818730.0,367372179.0,-1,-0.6125664620642423,True
4187,188188995.2,102444572.0,29601088.0,72843484.0,85741707.0,85741707.0,120903604.0,0.0,0.0,1063410.0,0.0,356085.0,381371.0,36249.0,1656700.0,15683720.0,5591784.0,150.0,144.0,14777250.0,4918147.0,19222327.76,27158830.0,42221046.0,34689938.0,85741707.0,-1,-0.6120586777226431,True
5053,219918857.0,146674776.0,77772126.5,68902649.5,73211588.0,73211588.0,158238960.0,0.0,0.0,7320331.0,0.0,264785.0,89293.0,18414.0,3498012.0,36517833.0,655753.5,49.0,41.0,5704685.0,1824894.0,7318531.44,16723894.0,19087928.0,17905911.0,73211588.0,-1,-0.6118928155820784,True
3924,317450792.0,16529013.0,16097458.5,431554.5,267820383.0,300921779.0,322646434.0,0.0,0.0,1155345.0,0.0,899946.0,170799.0,73412.0,898777.0,10566133.0,1157717.5,132.0,126.0,20435122.0,7173128.0,26727642.76,38613169.0,59683193.0,49148181.0,267820383.7,-1,-0.6112630157796016,True
7592,225920898.0,32906333.0,12626038.0,20280295.0,193014565.0,193014565.0,208315734.0,4938.0,700661.0,530922.0,56358.0,2577436.0,139000.0,3208645.0,597132.0,845014.0,1782978.0,609.0,601.0,11120343.0,4378408.0,13120134.88,18715422.0,24853936.0,21784679.0,193014565.0,-1,-0.6110371323968882,True
2284,1319569467.0,29273740.0,4193246.0,25080494.0,1290277292.0,1290277292.0,1300420638.0,0.0,0.0,1124604.0,0.0,219494.0,189097.0,12053.0,1860872.0,5722.0,409029.0,25.0,24.0,953067.0,415385.0,1324685.84,20620500.0,8976815.0,14798657.5,1290277292.0,-1,-0.6110325355597149,True
321,318773006.1,59139147.0,17310589.5,41828557.5,259653394.0,259653394.0,281457585.0,2088.0,0.0,9120325.0,0.0,420030.0,545610.0,57837.0,1380660.0,1803778.0,3108519.5,140.0,136.0,11383145.0,4480289.0,15410811.52,27538112.0,40301114.0,33919613.0,259653394.0,-1,-0.6104623873812031,True
4838,206560277.0,76318362.0,23992209.0,52326153.0,130241915.0,130241915.0,155999504.0,0.0,36451.0,7099174.0,0.0,1373358.0,138405.0,26655.0,1936741.0,3139140.0,2706233.0,156.0,137.0,14283619.0,8651462.0,21930176.64,40081909.0,53173312.0,46627610.5,130241915.0,-1,-0.610029088180267,True
6944,232232462.0,31008533.0,12072316.0,18936217.0,201223929.0,201223929.0,217040932.0,5015.0,701421.0,230000.0,0.0,3010000.0,192300.0,3470000.0,290580.0,835000.0,1200000.0,574.0,556.0,10783779.0,4672498.0,12647557.04,19128776.0,24111202.0,21619989.0,201223929.0,-1,-0.6094195943007271,True
4099,465830192.0,23979682.0,8597636.0,15382046.0,441578652.0,441850510.0,456700686.0,0.0,134941.0,370087.0,532929.0,750382.0,622568.0,388614.0,114768.0,311749.0,2978988.0,200.0,193.0,4376443.0,1899567.0,5148862.0,53074438.0,63234247.0,58154342.5,441578652.0,-1,-0.6087309668075156,True
8572,277677786.3,81223231.0,55772054.0,25451177.0,196460218.0,196460218.0,250593719.0,6383.0,0.0,293574.0,0.0,1172096.0,366434.0,24047.0,9104421.0,38200149.0,778092.0,186.0,44.0,1432746.0,574283.0,1697584.04,4801829.0,22040522.0,13421175.5,196460218.0,-1,-0.6085348193792139,True
8945,363499007.0,40705649.0,10869275.0,29836374.0,320528766.0,322793358.0,338531375.0,8700.0,0.0,2274524.0,7135.0,4967167.0,197289.0,483838.0,14019.0,773077.0,366843.0,279.0,266.0,11078335.0,4803073.0,15480817.36,46229599.0,45061872.0,45645735.5,320528766.0,-1,-0.6082937889533094,True
4378,91551969.55,29623076.0,23961277.0,5661799.0,61863612.0,61863612.0,89882526.0,98757.0,0.0,1514044.0,0.0,1328257.0,339939.0,636561.0,14228321.0,150964.0,3794333.0,394.0,362.0,7524249.0,3106963.0,9169027.24,404161.0,3830935.0,2117548.0,61863612.0,-1,-0.6059760444748015,True
5606,166895176.0,114732109.0,61189740.0,53542369.0,52163067.0,52163067.0,114177000.0,0.0,54181.0,1960394.0,0.0,1108387.0,330940.0,66698.0,7616648.0,32907863.0,2419152.0,78.0,70.0,5490050.0,2968720.0,8193870.88,16705600.0,24133778.0,20419689.0,52163067.0,-1,-0.6053223162109792,True
3788,225663557.0,81581960.0,27775270.5,53806689.5,144081597.0,144081597.0,169704801.0,447.0,70184.0,634225.0,0.0,411094.0,720299.0,99273.0,3233626.0,14304617.0,1800729.5,400.0,242.0,9068055.0,4005063.0,12238678.32,24529731.0,59764649.0,42147190.0,144081597.0,-1,-0.6037806540325287,True
6179,308215845.9,33692280.0,17978625.0,15713655.0,274529221.0,274529221.0,289256853.0,4448.0,0.0,1828591.0,0.0,243190.0,299652.0,1263710.0,3930806.0,12000.0,1245898.0,766.0,450.0,6586173.0,2936825.0,9262820.92,3623454.0,4102216.0,3862835.0,274529221.0,-1,-0.6037212159382748,True
7343,245916688.0,26673864.0,11774866.5,14898997.5,219242824.0,219242824.0,234575933.0,75.0,0.0,483772.0,2888405.0,2019250.0,285312.0,449224.0,3207629.0,146521.0,597696.5,544.0,519.0,9585518.0,3929117.0,13302322.68,36023478.0,33389314.0,34706396.0,219242824.0,-1,-0.6036145354876814,True
4163,181547071.5,42619190.0,12312584.0,30306606.0,135701538.0,138947698.0,153449412.0,35.0,381622.0,2280938.0,4576623.0,2349674.0,539834.0,2688.0,0.0,3273.0,958998.0,92.0,86.0,12969687.0,5010336.0,17429787.72,51292963.0,53083536.0,52188249.5,135701538.1,-1,-0.6032660668851916,True
4162,235792989.3,68184899.0,7122205.5,61062693.5,164263595.0,167520673.0,178342589.0,4116.0,0.0,163751.0,0.0,2551342.0,290703.0,584588.0,953019.0,122460.0,1556855.5,352.0,341.0,14836413.0,6795813.0,21126756.48,56248718.0,80134667.0,68191692.5,164263595.0,-1,-0.6029533807596337,True
5642,284233839.0,27910231.0,15973839.0,11936392.0,256323608.0,256323608.0,275830486.0,0.0,0.0,4283138.0,0.0,193935.0,4283138.0,6201.0,11794.0,6363980.0,676890.0,15.0,15.0,1310441.0,533833.0,1776927.28,33927705.0,72674211.0,53300958.0,256323608.0,-1,-0.6025500679070422,True
6018,264532618.8,99219491.0,75411102.0,23808389.0,165380450.0,165380450.0,242918646.0,0.0,0.0,1442629.0,0.0,632154.0,12027.0,19345.0,696737.0,71674569.0,402672.0,34.0,33.0,7324245.0,4232456.0,11277901.8,21631249.0,40244239.0,30937744.0,165380450.0,-1,-0.602218314795911,True
7320,260060869.0,26683431.0,6723971.5,19959459.5,233377438.0,233377438.0,240918768.0,49568.0,1094455.0,182974.0,0.0,185880.0,143413.0,1335675.0,358523.0,528425.0,249847.5,454.0,404.0,8955027.0,3527309.0,12102198.88,12386621.0,14352924.0,13369772.5,233377438.0,-1,-0.6020127933665198,True
7628,235341565.0,13338072.0,8214430.0,5123642.0,222003493.0,222003493.0,232462538.0,18250.0,0.0,510431.0,0.0,1549543.0,65797.0,2381239.0,326911.0,997464.0,1034440.0,607.0,586.0,11449477.0,4699210.0,15623687.8,18819879.0,20092226.0,19456052.5,222003493.0,-1,-0.6018482633193956,True
4868,234874868.0,68274405.0,25695590.0,42578815.0,166600463.0,166600463.0,194230763.0,0.0,127865.0,8702342.0,0.0,2270774.0,190927.0,303791.0,2822340.0,146206.0,3320964.0,151.0,105.0,13252550.0,4205621.0,16833822.16,40166356.0,39877766.0,40022061.0,166600463.0,-1,-0.6018129493540298,True
464,120161728.0,59542961.0,32569574.0,26973387.0,60618767.0,60618767.0,92245468.0,0.0,0.0,325085.0,1757411.0,8156754.0,238545.0,369720.0,1555537.0,4716448.0,5938184.0,326.0,176.0,5698881.0,2409436.0,7886733.96,25469942.0,34406406.0,29938174.0,60618767.0,-1,-0.6015792816884706,True
3873,323410145.0,29430677.0,11328636.5,18102040.5,293979468.0,293979468.0,307401166.0,0.0,0.0,2496243.0,0.0,285665.0,84396.0,211980.0,82042.0,2532487.0,2254207.5,217.0,199.0,15440371.0,9689433.0,24253244.04,26964511.0,30876440.0,28920475.5,293979468.0,-1,-0.6008242354760259,True
5244,372511481.2,37960491.0,16828623.5,21131867.5,334604260.0,334604260.0,349438282.0,69.0,0.0,1275204.0,0.0,3321868.0,354521.0,1931161.0,1072732.0,201482.0,1405122.5,411.0,355.0,7636686.0,2701990.0,10115535.8,5975427.0,13587624.0,9781525.5,334604260.0,-1,-0.6006530071666241,True
6962,423742314.0,56765763.0,6477307.0,50288456.0,366976551.0,366976551.0,376206001.0,0.0,535087.0,92308.0,1133484.0,41975.0,93402.0,127374.0,3680088.0,69615.0,70176.0,190.0,185.0,4959936.0,2027810.0,5901111.96,31194478.0,38839392.0,35016935.0,366976551.0,-1,-0.6004777354166796,True
475,272691791.0,46668223.0,15840377.0,30827846.0,226023568.0,226023568.0,247250502.0,0.0,0.0,3292308.0,0.0,34519.0,3540021.0,32515.0,1566140.0,2066280.0,3000471.0,161.0,145.0,11040906.0,3840151.0,14475994.84,21194380.0,31011633.0,26103006.5,226023568.0,-1,-0.6003714323673429,True
1440,170219518.4,64015839.0,26369232.5,37646606.5,106248543.0,106248543.0,133559251.0,0.0,0.0,727214.0,0.0,14709048.0,965247.0,861858.0,1400913.0,1826757.0,1881439.5,415.0,339.0,7252756.0,3015192.0,10016374.4,31073983.0,27256720.0,29165351.5,106248543.0,-1,-0.600194756125499,True
8236,78421351.72,32634206.0,13442706.5,19191499.5,45732892.0,45732892.0,61799937.0,14501.0,0.0,841780.0,0.0,6353760.0,281869.0,413429.0,189292.0,1957448.0,1998348.5,932.0,896.0,14274225.0,5778442.0,16877309.96,15550929.0,17849472.0,16700200.5,45732892.0,-1,-0.599643895607257,True
4318,375302137.0,36239774.0,7315849.5,28923924.5,339071498.0,339071498.0,350113338.0,0.0,0.0,189147.0,0.0,254391.0,34813.0,551262.0,2890762.0,9864.0,1314423.5,179.0,172.0,4715106.0,2188391.0,6694656.92,156512406.0,121354331.0,138933368.5,339071498.0,-1,-0.5993162822693335,True
4784,165503811.2,61374605.0,14375323.0,46999282.0,104071788.0,104071788.0,120956505.0,0.0,580186.0,895988.0,0.0,3308087.0,230625.0,1121041.0,1917742.0,2959868.0,142206.0,444.0,430.0,13931144.0,5961730.0,19408320.4,30358904.0,27893534.0,29126219.0,104071788.0,-1,-0.5992090457404207,True
8249,220946424.1,33404772.0,19360658.0,14044114.0,187544307.0,187544307.0,205271774.0,0.0,403150.0,3075776.0,273454.0,2984660.0,436583.0,857600.0,4213125.0,55106.0,1504918.0,356.0,285.0,8686404.0,3412559.0,10862701.6,65521228.0,16437071.0,40979149.5,187544307.0,-1,-0.5986185463833513,True
4498,392456465.3,50989493.0,6175030.5,44814462.5,341482291.0,341482291.0,351436936.0,0.0,268.0,1626123.0,40134.0,517393.0,230.0,121458.0,33214.0,0.0,1768276.5,187.0,174.0,13351970.0,6067075.0,18933899.12,38228355.0,56408782.0,47318568.5,341482291.0,-1,-0.5985667308117807,True
9608,222322630.1,42965302.0,10827455.5,32137846.5,179361706.0,179361706.0,191534959.0,4339.0,635535.0,327434.0,76877.0,4927137.0,272811.0,1754629.0,189182.0,296326.0,644464.5,572.0,565.0,9566172.0,3430429.0,11929572.8,9160935.0,12493900.0,10827417.5,179361706.0,-1,-0.5983453338235833,True
3824,168571778.9,83233191.0,13328794.5,69904396.5,85358431.0,85358431.0,104343733.0,0.0,1691.0,3892998.0,0.0,1574520.0,614631.0,56204.0,545556.0,435966.0,4891449.5,111.0,103.0,18449939.0,6615874.0,24272441.32,18256081.0,16301003.0,17278542.0,85358431.0,-1,-0.5962975615916926,True
9054,170912009.0,29797797.0,22756519.5,7041277.5,141114212.0,141114212.0,166325425.0,512.0,94536.0,4051312.0,644547.0,3728460.0,283019.0,54619.0,10393762.0,1779552.0,782386.5,252.0,245.0,8883514.0,3495013.0,12052195.16,39687097.0,35803080.0,37745088.5,141114212.0,-1,-0.5960365340351576,True
9078,279342054.1,59288585.0,19811171.0,39477414.0,220118023.0,220118023.0,245126490.0,200.0,0.0,444427.0,376105.0,2976291.0,207345.0,48647.0,9453271.0,3212686.0,2372072.0,109.0,104.0,6941456.0,2995304.0,9732606.2,31787314.0,62110480.0,46948897.0,220118023.0,-1,-0.5957047690308039,True
6422,254408606.3,68981729.0,12936620.0,56045109.0,144766040.0,185432206.0,200310349.0,0.0,0.0,2861857.0,0.0,1321046.0,213525.0,22468.0,4251519.0,0.0,1065508.0,172.0,166.0,25024232.0,7504377.0,31490546.96,23851671.0,38967937.0,31409804.0,144766041.3,-1,-0.5955164065309758,True
4211,226196939.7,57094742.0,13684954.0,43409788.0,169085753.0,169085753.0,187196846.0,0.0,953819.0,877642.0,0.0,490176.0,0.0,5644.0,7913011.0,1666.0,2705989.0,37.0,32.0,4278319.0,1968925.0,5967878.16,104878468.0,79729794.0,92304131.0,169085753.0,-1,-0.5955074009585721,True
6937,253329241.0,41320827.0,14379691.5,26941135.5,212008414.0,212008414.0,228853590.0,502.0,88875.0,43557.0,0.0,1738064.0,687171.0,129698.0,9656673.0,527685.0,462682.5,281.0,272.0,8205853.0,3851396.0,10791082.12,64280691.0,77090241.0,70685466.0,212008414.0,-1,-0.5952936600892782,True
8116,216309562.0,32731580.0,22401287.5,10330292.5,183577982.0,183577982.0,200908365.0,8137.0,427270.0,175615.0,16263.0,6059094.0,82865.0,3473676.0,368488.0,639149.0,379126.5,697.0,294.0,5297361.0,1897379.0,7041821.28,11033277.0,25527763.0,18280520.0,183577982.0,-1,-0.5945452144197755,True
5051,185799133.8,53199232.0,23779390.5,29419841.5,132615063.0,132615063.0,157364671.0,4.0,0.0,3883053.0,1184058.0,1102748.0,179086.0,56480.0,1659599.0,4451555.0,2225777.5,207.0,109.0,8563981.0,4328555.0,12326259.2,53300354.0,70188719.0,61744536.5,132615063.0,-1,-0.5942880800823777,True
3878,127310763.0,51225026.0,10596241.5,40628784.5,75880162.0,76085737.0,91025853.0,4200.0,0.0,1016572.0,396976.0,2577276.0,260874.0,246608.0,1353387.0,904272.0,1992891.5,392.0,375.0,20927927.0,8949744.0,29224470.24,25810231.0,43916611.0,34863421.0,75880162.01,-1,-0.5942569296933252,True
5643,95616125.0,66820517.0,15585185.0,51235332.0,28795608.0,28795608.0,45856645.0,0.0,21026.0,1613152.0,0.0,10375582.0,342561.0,150315.0,82744.0,391334.0,829271.0,467.0,453.0,15362440.0,6615287.0,21290457.88,14149971.0,12154908.0,13152439.5,28795608.0,-1,-0.5938894838747445,True
4872,63946051.0,33383168.0,25384229.5,7998938.5,30562883.0,30562883.0,59096357.0,561.0,164836.0,2218407.0,973144.0,13485103.0,244824.0,2306335.0,709302.0,1035516.0,2555949.5,314.0,314.0,4799208.0,1935869.0,6556859.32,14080164.0,1882776.0,7981470.0,30562883.0,-1,-0.5938419345548068,True
8385,250689715.6,43175175.0,21221425.5,21953749.5,207384827.0,207520210.0,231349210.0,455985.0,0.0,197982.0,263454.0,475876.0,355842.0,392551.0,12769897.0,53143.0,1185892.5,99.0,95.0,3530036.0,1324568.0,4564551.0,12732302.0,14095141.0,13413721.5,207384827.0,-1,-0.5936784412713461,True
